Wall time,Step,Value
1610503752.1112626,8800,0.2071533203125
1610503814.980046,8900,0.20166015625
1610503877.7156365,9000,0.202392578125
1610503940.5593457,9100,0.2255859375
1610504003.2198434,9200,0.2169189453125
1610504066.3263197,9300,0.2032470703125
1610504129.521324,9400,0.208251953125
1610504192.2568316,9500,0.232177734375
1610504255.4143076,9600,0.2080078125
1610504318.2322729,9700,0.2054443359375
1610504381.1421497,9800,0.21484375
1610504444.0616424,9900,0.213623046875
1610504523.6161995,10000,0.2254638671875
1610504618.2769787,10100,0.1964111328125
1610504681.1242466,10200,0.2021484375
1610504744.0276122,10300,0.194580078125
1610504807.033467,10400,0.2078857421875
1610504869.7169116,10500,0.2149658203125
1610504932.6446626,10600,0.199462890625
1610504995.4193087,10700,0.2015380859375
1610505058.058606,10800,0.2020263671875
1610505120.7740366,10900,0.201904296875
1610505183.4829977,11000,0.21728515625
1610505246.5901768,11100,0.198974609375
1610505309.3930972,11200,0.2215576171875
1610505372.195858,11300,0.2071533203125
1610505435.1087112,11400,0.2047119140625
1610505498.007418,11500,0.19970703125
1610505560.9325454,11600,0.212158203125
1610505623.675285,11700,0.2030029296875
1610505686.6238172,11800,0.2281494140625
1610505749.6735935,11900,0.21533203125
1610505812.5359576,12000,0.2095947265625
1610505875.5137877,12100,0.209716796875
1610505938.555663,12200,0.21923828125
1610506001.5040383,12300,0.2132568359375
1610506064.631212,12400,0.21142578125
1610506127.6160624,12500,0.21484375
1610506190.774356,12600,0.203125
1610506253.9655983,12700,0.230224609375
1610506317.4126723,12800,0.2132568359375
1610506380.3722622,12900,0.2115478515625
1610506443.5103552,13000,0.227783203125
1610506506.5742133,13100,0.215576171875
1610506569.6710684,13200,0.236572265625
1610506632.6629276,13300,0.2156982421875
1610506696.1841044,13400,0.2091064453125
1610506759.3965657,13500,0.204345703125
1610506822.9476502,13600,0.2110595703125
1610506886.4067636,13700,0.210693359375
1610506950.0602987,13800,0.2225341796875
1610507013.8043365,13900,0.2216796875
1610507077.4525595,14000,0.2047119140625
1610507141.239174,14100,0.2210693359375
1610507205.3789659,14200,0.2183837890625
1610507269.180523,14300,0.205078125
1610507332.8421578,14400,0.1961669921875
1610507396.5783055,14500,0.2020263671875
1610507460.4844146,14600,0.232421875
1610507523.9687023,14700,0.2373046875
1610507587.6254604,14800,0.234619140625
1610507652.2241917,14900,0.216796875
1610507726.731262,15000,0.2174072265625
1610507812.5391781,15100,0.208740234375
1610507876.1604743,15200,0.2176513671875
1610507939.9165041,15300,0.1942138671875
1610508003.5920258,15400,0.220458984375
1610508067.3114307,15500,0.2183837890625
1610508130.9472475,15600,0.2269287109375
1610508194.428764,15700,0.2313232421875
1610508258.2816489,15800,0.2086181640625
1610508321.8146195,15900,0.2047119140625
1610508385.5597618,16000,0.20166015625
1610508449.1163158,16100,0.2073974609375
1610508513.3365643,16200,0.1834716796875
1610508576.644724,16300,0.2054443359375
1610508640.3291402,16400,0.2235107421875
1610508704.2068686,16500,0.1907958984375
1610508767.8543093,16600,0.19140625
1610508831.6167746,16700,0.2138671875
1610508895.1058514,16800,0.1988525390625
1610508958.7635908,16900,0.205322265625
1610509022.316399,17000,0.195556640625
1610509086.2287526,17100,0.203369140625
1610509149.6715631,17200,0.2171630859375
1610509213.36684,17300,0.2122802734375
1610509276.742261,17400,0.2037353515625
1610509340.29717,17500,0.2330322265625
1610509404.26477,17600,0.2037353515625
1610509467.9079812,17700,0.2138671875
1610509531.647031,17800,0.1978759765625
1610509595.2006707,17900,0.2093505859375
1610509658.8133142,18000,0.21337890625
1610509722.4715598,18100,0.2059326171875
1610509786.4524913,18200,0.190673828125
1610509850.3944988,18300,0.213134765625
1610509914.211418,18400,0.2000732421875
1610509977.6896982,18500,0.2215576171875
1610510041.9409978,18600,0.20068359375
1610510105.5378873,18700,0.2015380859375
1610510169.365081,18800,0.203857421875
1610510233.0868587,18900,0.2164306640625
1610510297.2108488,19000,0.210205078125
1610510360.830466,19100,0.2025146484375
1610510424.6011412,19200,0.20263671875
1610510488.6863153,19300,0.18896484375
1610510552.4535239,19400,0.2054443359375
1610510616.2588031,19500,0.2225341796875
1610510680.137863,19600,0.2003173828125
1610510744.070732,19700,0.228271484375
1610510807.5762613,19800,0.224609375
1610510871.1707184,19900,0.2086181640625
1610510949.7735136,20000,0.2032470703125
1610511037.9617739,20100,0.19091796875
1610511101.8159418,20200,0.2208251953125
1610511165.5253842,20300,0.208984375
1610511228.7838016,20400,0.2073974609375
1610511292.013352,20500,0.2054443359375
1610511355.9581637,20600,0.190185546875
1610511419.8470943,20700,0.1920166015625
1610511483.5970118,20800,0.2117919921875
1610511547.3612394,20900,0.2061767578125
1610511611.0612817,21000,0.2021484375
1610511674.7521493,21100,0.2193603515625
1610511738.4068933,21200,0.20068359375
1610511802.1055903,21300,0.2008056640625
1610511866.0051196,21400,0.1998291015625
1610511929.553973,21500,0.2049560546875
1610511993.0145607,21600,0.1920166015625
1610512056.978529,21700,0.219970703125
1610512121.075442,21800,0.2010498046875
1610512185.020003,21900,0.2169189453125
1610512248.6244843,22000,0.208251953125
1610512312.3677707,22100,0.202880859375
1610512376.3305242,22200,0.2236328125
1610512440.492309,22300,0.2176513671875
1610512504.4624658,22400,0.210693359375
1610512568.396113,22500,0.1856689453125
1610512632.0864897,22600,0.2205810546875
1610512695.5256789,22700,0.205322265625
1610512758.8552017,22800,0.221435546875
1610512822.5301223,22900,0.223388671875
1610512885.993622,23000,0.2161865234375
1610512949.7963467,23100,0.1917724609375
1610513013.9583607,23200,0.2049560546875
1610513077.9034972,23300,0.22802734375
1610513141.5690722,23400,0.201416015625
1610513205.219708,23500,0.20654296875
1610513268.9176939,23600,0.217529296875
1610513332.9698105,23700,0.2100830078125
1610513396.4577603,23800,0.213134765625
1610513460.3445992,23900,0.2105712890625
1610513524.2552533,24000,0.224853515625
1610513588.357995,24100,0.2142333984375
1610513652.2238436,24200,0.221923828125
1610513716.0629647,24300,0.2222900390625
1610513779.7974682,24400,0.2174072265625
1610513843.6653168,24500,0.1956787109375
1610513907.515605,24600,0.2164306640625
1610513971.110638,24700,0.2099609375
1610514034.8666093,24800,0.1944580078125
1610514098.4607277,24900,0.210693359375
1610514171.946289,25000,0.21923828125
1610514272.2908607,25100,0.1864013671875
1610514336.2795131,25200,0.194580078125
1610514400.1427338,25300,0.2242431640625
1610514463.6825094,25400,0.204833984375
1610514527.7237706,25500,0.21728515625
1610514591.3442793,25600,0.192138671875
1610514655.1119635,25700,0.1893310546875
1610514718.964544,25800,0.21337890625
1610514782.6374729,25900,0.220703125
1610514846.356448,26000,0.2218017578125
1610514910.5336604,26100,0.21044921875
1610514974.2525961,26200,0.2178955078125
1610515038.0692565,26300,0.2059326171875
1610515102.1233768,26400,0.22412109375
1610515166.2130475,26500,0.1962890625
1610515231.059093,26600,0.1868896484375
1610515294.9803746,26700,0.220458984375
1610515358.6715171,26800,0.22509765625
1610515422.6436741,26900,0.195068359375
1610515486.6334043,27000,0.2076416015625
1610515550.5237772,27100,0.189453125
1610515614.5509465,27200,0.2083740234375
1610515678.1718552,27300,0.211181640625
1610515741.6654708,27400,0.1998291015625
1610515805.0995514,27500,0.2032470703125
1610515869.0713747,27600,0.224365234375
1610515933.3516567,27700,0.20361328125
1610515997.2269893,27800,0.21484375
1610516060.979408,27900,0.204345703125
1610516124.8591342,28000,0.193115234375
1610516188.686699,28100,0.1978759765625
1610516252.6207075,28200,0.1866455078125
1610516316.190099,28300,0.1962890625
1610516380.3626833,28400,0.2113037109375
1610516444.2593188,28500,0.2095947265625
1610516507.946457,28600,0.2061767578125
1610516571.567282,28700,0.2049560546875
1610516635.3840113,28800,0.216064453125
1610516699.6574724,28900,0.2132568359375
1610516763.8855486,29000,0.184814453125
1610516827.6291912,29100,0.2081298828125
1610516891.3216994,29200,0.1961669921875
1610516955.1664517,29300,0.197265625
1610517018.7162824,29400,0.197998046875
1610517082.4569108,29500,0.2027587890625
1610517146.6059349,29600,0.1943359375
1610517210.785578,29700,0.2108154296875
1610517274.7832103,29800,0.2149658203125
1610517338.39611,29900,0.2088623046875
1610517412.7504225,30000,0.1871337890625
1610517502.0650897,30100,0.19921875
1610517565.9288154,30200,0.2166748046875
1610517629.8366811,30300,0.2166748046875
1610517693.7124627,30400,0.20458984375
1610517757.2679625,30500,0.1962890625
1610517821.1913767,30600,0.2027587890625
1610517884.9457364,30700,0.2109375
1610517948.7588403,30800,0.203857421875
1610518012.1089132,30900,0.19384765625
1610518075.4501212,31000,0.2044677734375
1610518139.1983545,31100,0.2152099609375
1610518202.9105802,31200,0.2044677734375
1610518266.2813284,31300,0.2044677734375
1610518330.0690777,31400,0.2027587890625
1610518393.9325373,31500,0.202880859375
1610518457.3681383,31600,0.1812744140625
1610518521.304113,31700,0.1876220703125
1610518585.0106115,31800,0.195556640625
1610518649.266775,31900,0.1783447265625
1610518712.9910374,32000,0.17529296875
1610518776.6776314,32100,0.1846923828125
1610518840.3962739,32200,0.1968994140625
1610518904.0215752,32300,0.2105712890625
1610518968.0542557,32400,0.2122802734375
1610519031.5801668,32500,0.1810302734375
1610519095.525252,32600,0.198974609375
1610519159.2862427,32700,0.1966552734375
1610519222.7095954,32800,0.1875
1610519286.3459506,32900,0.1845703125
1610519350.1688292,33000,0.203125
1610519414.1002672,33100,0.2374267578125
1610519477.9410388,33200,0.1856689453125
1610519541.7961287,33300,0.2098388671875
1610519605.800423,33400,0.19482421875
1610519669.123126,33500,0.204345703125
1610519733.0420027,33600,0.23388671875
1610519796.926777,33700,0.1993408203125
1610519860.4209986,33800,0.20703125
1610519923.8077986,33900,0.1793212890625
1610519987.5747721,34000,0.18896484375
1610520051.2711906,34100,0.19677734375
1610520114.9803057,34200,0.21044921875
1610520178.8245718,34300,0.2178955078125
1610520242.2193344,34400,0.1776123046875
1610520305.8749335,34500,0.196044921875
1610520369.41207,34600,0.185302734375
1610520433.3683913,34700,0.19775390625
1610520496.9416044,34800,0.2117919921875
1610520560.7718532,34900,0.214599609375
1610520638.2554448,35000,0.198974609375
1610520748.994587,35100,0.215087890625
1610520813.010398,35200,0.1971435546875
1610520877.0087469,35300,0.2069091796875
1610520940.882147,35400,0.19091796875
1610521004.514556,35500,0.2205810546875
1610521068.336803,35600,0.21337890625
1610521132.248244,35700,0.2066650390625
1610521196.0194228,35800,0.197021484375
1610521259.62023,35900,0.221435546875
1610521323.1401474,36000,0.1943359375
1610521386.7401702,36100,0.2138671875
1610521450.1817322,36200,0.190185546875
1610521513.7033267,36300,0.22705078125
1610521577.1108568,36400,0.200927734375
1610521640.6320379,36500,0.2130126953125
1610521704.3283505,36600,0.2091064453125
1610521767.8931541,36700,0.183349609375
1610521831.5240479,36800,0.187744140625
1610521895.2964535,36900,0.205322265625
1610521958.9756153,37000,0.1875
1610522022.9162169,37100,0.205322265625
1610522086.302235,37200,0.2066650390625
1610522149.7293239,37300,0.1915283203125
1610522213.3425796,37400,0.1802978515625
1610522277.151691,37500,0.2105712890625
1610522340.9015143,37600,0.1871337890625
1610522404.8447225,37700,0.1995849609375
1610522468.26561,37800,0.2052001953125
1610522532.348281,37900,0.2010498046875
1610522596.3351762,38000,0.1917724609375
1610522659.7718098,38100,0.1885986328125
1610522723.502114,38200,0.1995849609375
1610522787.618294,38300,0.2044677734375
1610522851.5658162,38400,0.2213134765625
1610522915.4411159,38500,0.2039794921875
1610522979.274423,38600,0.21826171875
1610523043.3350842,38700,0.1741943359375
1610523107.1819382,38800,0.1829833984375
1610523171.2107112,38900,0.2003173828125
1610523234.9316485,39000,0.1978759765625
1610523299.1664057,39100,0.1761474609375
1610523363.15171,39200,0.1929931640625
1610523427.140567,39300,0.2169189453125
1610523491.1811771,39400,0.193115234375
1610523555.0052297,39500,0.1998291015625
1610523618.678843,39600,0.1865234375
1610523682.5835938,39700,0.19677734375
1610523746.4683728,39800,0.203857421875
1610523810.184769,39900,0.21875
1610523885.8037412,40000,0.21044921875
1610523977.0696752,40100,0.19091796875
1610524040.8447769,40200,0.20166015625
1610524104.3048944,40300,0.1981201171875
1610524168.0738392,40400,0.1788330078125
1610524231.3215587,40500,0.19677734375
1610524295.066322,40600,0.1986083984375
1610524358.3803349,40700,0.1947021484375
1610524422.3761232,40800,0.20654296875
1610524485.850218,40900,0.1944580078125
1610524549.7671328,41000,0.1839599609375
1610524613.582157,41100,0.193603515625
1610524677.1945534,41200,0.186279296875
1610524740.898074,41300,0.2003173828125
1610524804.3215578,41400,0.20654296875
1610524867.9479895,41500,0.1885986328125
1610524931.6811807,41600,0.2003173828125
1610524995.7098932,41700,0.210205078125
1610525059.5099893,41800,0.189697265625
1610525123.6311648,41900,0.1866455078125
1610525187.5816474,42000,0.205810546875
1610525251.4832501,42100,0.2095947265625
1610525315.294161,42200,0.2012939453125
1610525379.0163255,42300,0.186767578125
1610525442.8952348,42400,0.2230224609375
1610525506.7969658,42500,0.1961669921875
1610525570.4344451,42600,0.1685791015625
1610525634.2966678,42700,0.1998291015625
1610525698.0561163,42800,0.1929931640625
1610525761.8420277,42900,0.1904296875
1610525825.2118433,43000,0.197509765625
1610525888.897486,43100,0.2017822265625
1610525952.4956903,43200,0.2034912109375
1610526016.171932,43300,0.2022705078125
1610526079.6915646,43400,0.1793212890625
1610526143.3566484,43500,0.1898193359375
1610526207.5283315,43600,0.21630859375
1610526271.0648375,43700,0.198486328125
1610526334.7126422,43800,0.1942138671875
1610526398.6543882,43900,0.197998046875
1610526462.4362285,44000,0.2119140625
1610526525.849738,44100,0.217041015625
1610526589.907793,44200,0.202880859375
1610526653.47008,44300,0.2156982421875
1610526717.2008235,44400,0.1971435546875
1610526780.998011,44500,0.19677734375
1610526844.703552,44600,0.200927734375
1610526908.627974,44700,0.1859130859375
1610526972.355232,44800,0.1990966796875
1610527036.034003,44900,0.1910400390625
1610527110.693797,45000,0.2064208984375
1610527195.6549578,45100,0.2200927734375
1610527259.3493512,45200,0.1959228515625
1610527323.1487775,45300,0.1953125
1610527386.7371256,45400,0.2108154296875
1610527450.7127824,45500,0.181884765625
1610527514.844351,45600,0.2066650390625
1610527578.7662258,45700,0.2076416015625
1610527642.6099372,45800,0.2012939453125
1610527706.3610275,45900,0.20556640625
1610527769.9749193,46000,0.1890869140625
1610527833.5770342,46100,0.1884765625
1610527897.2857504,46200,0.2000732421875
1610527961.1408067,46300,0.193359375
1610528024.9928548,46400,0.202880859375
1610528088.990356,46500,0.197021484375
1610528152.3199947,46600,0.1962890625
1610528216.3645365,46700,0.202880859375
1610528280.1628156,46800,0.182373046875
1610528344.2005045,46900,0.1771240234375
1610528407.8296695,47000,0.205078125
1610528472.0155735,47100,0.19384765625
1610528536.0094888,47200,0.2198486328125
1610528599.7103426,47300,0.206298828125
1610528663.5363152,47400,0.1898193359375
1610528727.427467,47500,0.206787109375
1610528790.960136,47600,0.1910400390625
1610528854.915313,47700,0.1993408203125
1610528918.5595508,47800,0.1802978515625
1610528982.1656296,47900,0.2037353515625
1610529045.7870793,48000,0.20703125
1610529109.5774102,48100,0.2020263671875
1610529173.1538858,48200,0.203369140625
1610529236.8442726,48300,0.2034912109375
1610529300.5010448,48400,0.1986083984375
1610529364.227628,48500,0.186767578125
1610529427.8566322,48600,0.1934814453125
1610529491.6958578,48700,0.197265625
1610529555.3733547,48800,0.187744140625
1610529619.1090662,48900,0.2100830078125
1610529682.9808693,49000,0.187255859375
1610529746.9405081,49100,0.210693359375
1610529810.8594728,49200,0.197509765625
1610529874.7659907,49300,0.1961669921875
1610529938.4028704,49400,0.220703125
1610530001.892253,49500,0.19287109375
1610530065.672991,49600,0.2032470703125
1610530129.3747423,49700,0.19287109375
1610530192.738606,49800,0.2071533203125
1610530256.408181,49900,0.190185546875
1610530331.0321505,50000,0.191162109375
1610530420.818465,50100,0.2000732421875
1610530484.4089062,50200,0.1898193359375
1610530548.1906438,50300,0.190185546875
1610530611.865461,50400,0.1900634765625
1610530675.6697955,50500,0.1812744140625
1610530739.3113835,50600,0.2042236328125
1610530802.9483597,50700,0.1829833984375
1610530866.8041518,50800,0.201904296875
1610530930.567715,50900,0.1947021484375
1610530994.3313274,51000,0.179443359375
1610531058.1014433,51100,0.16650390625
1610531121.8289742,51200,0.212158203125
1610531185.812347,51300,0.197998046875
1610531249.7301373,51400,0.196533203125
1610531313.2964716,51500,0.218017578125
1610531377.7976608,51600,0.1876220703125
1610531441.530757,51700,0.1929931640625
1610531505.1698642,51800,0.19091796875
1610531568.979928,51900,0.1947021484375
1610531632.497245,52000,0.2037353515625
1610531696.402122,52100,0.206298828125
1610531760.3566177,52200,0.2021484375
1610531824.5473723,52300,0.1951904296875
1610531888.2237103,52400,0.2298583984375
1610531952.2133267,52500,0.2105712890625
1610532016.2532992,52600,0.218017578125
1610532079.7850125,52700,0.185302734375
1610532143.6484997,52800,0.198974609375
1610532207.7231085,52900,0.217529296875
1610532271.5583327,53000,0.198486328125
1610532336.030991,53100,0.2088623046875
1610532399.7421966,53200,0.1981201171875
1610532463.439111,53300,0.19580078125
1610532527.249822,53400,0.200927734375
1610532591.2786624,53500,0.1998291015625
1610532655.4870505,53600,0.2142333984375
1610532719.722949,53700,0.214599609375
1610532783.5423183,53800,0.1934814453125
1610532847.5310342,53900,0.191650390625
1610532911.463233,54000,0.20068359375
1610532975.306251,54100,0.1800537109375
1610533039.5036986,54200,0.20068359375
1610533103.2404244,54300,0.1861572265625
1610533167.076125,54400,0.1773681640625
1610533230.7591965,54500,0.204345703125
1610533294.528598,54600,0.1842041015625
1610533358.277885,54700,0.1893310546875
1610533421.7104223,54800,0.17578125
1610533485.0688553,54900,0.1920166015625
1610533563.920117,55000,0.179931640625
1610533651.2013774,55100,0.21240234375
1610533714.4578855,55200,0.204345703125
1610533777.490659,55300,0.2230224609375
1610533840.4815638,55400,0.2178955078125
1610533903.5591664,55500,0.2049560546875
1610533966.7555587,55600,0.2186279296875
1610534030.0682843,55700,0.1927490234375
1610534093.3297114,55800,0.2056884765625
1610534156.4109163,55900,0.1973876953125
1610534219.7315273,56000,0.2064208984375
1610534283.183571,56100,0.203857421875
1610534346.2829826,56200,0.189208984375
1610534409.6063457,56300,0.1871337890625
1610534472.7598565,56400,0.2083740234375
1610534535.6901178,56500,0.184814453125
1610534598.7352881,56600,0.2177734375
1610534662.117869,56700,0.2198486328125
1610534725.7399628,56800,0.1903076171875
1610534788.8076355,56900,0.1964111328125
1610534852.354929,57000,0.1971435546875
1610534915.5640285,57100,0.2037353515625
1610534978.7115421,57200,0.207763671875
1610535041.6792343,57300,0.1890869140625
1610535105.1172798,57400,0.2117919921875
1610535168.2620208,57500,0.1837158203125
1610535231.3943765,57600,0.1875
1610535294.8870544,57700,0.1947021484375
1610535358.0975785,57800,0.19677734375
1610535421.2179935,57900,0.1988525390625
1610535484.6380086,58000,0.2003173828125
1610535547.658323,58100,0.2015380859375
1610535611.2875795,58200,0.1925048828125
1610535674.3885624,58300,0.21484375
1610535737.751822,58400,0.20263671875
1610535801.0776577,58500,0.21435546875
1610535864.1929672,58600,0.193603515625
1610535927.1637352,58700,0.18896484375
1610535990.2757688,58800,0.19580078125
1610536053.4491444,58900,0.1939697265625
1610536116.75139,59000,0.1929931640625
1610536180.028781,59100,0.212890625
1610536243.567225,59200,0.22265625
1610536306.8088064,59300,0.1868896484375
1610536370.3512998,59400,0.189208984375
1610536433.6413193,59500,0.2119140625
1610536496.586694,59600,0.195556640625
1610536559.93332,59700,0.218994140625
1610536623.133837,59800,0.1854248046875
1610536686.462853,59900,0.189453125
1610536764.7289093,60000,0.2054443359375
1610536852.5311315,60100,0.19970703125
1610536915.9854772,60200,0.2020263671875
1610536979.3399746,60300,0.1854248046875
1610537042.6855993,60400,0.204345703125
1610537105.5884042,60500,0.1759033203125
1610537168.9207475,60600,0.1939697265625
1610537232.1951098,60700,0.2041015625
1610537295.2637837,60800,0.18701171875
1610537358.5793703,60900,0.1932373046875
1610537422.086508,61000,0.1806640625
1610537485.1913812,61100,0.2049560546875
1610537548.2634404,61200,0.2017822265625
1610537611.4215705,61300,0.1854248046875
1610537674.700403,61400,0.1907958984375
1610537738.0939407,61500,0.201416015625
1610537801.2598925,61600,0.1937255859375
1610537864.4294868,61700,0.21044921875
1610537927.1828103,61800,0.2039794921875
1610537990.2696962,61900,0.1868896484375
1610538053.5664306,62000,0.188232421875
1610538117.0476086,62100,0.2022705078125
1610538179.910093,62200,0.20361328125
1610538243.177251,62300,0.20947265625
1610538306.6124933,62400,0.1910400390625
1610538369.7400136,62500,0.2025146484375
1610538432.6793835,62600,0.1925048828125
1610538495.7686722,62700,0.20849609375
1610538558.7194269,62800,0.1966552734375
1610538622.027425,62900,0.192626953125
1610538685.0174365,63000,0.2095947265625
1610538748.378658,63100,0.204345703125
1610538811.5652683,63200,0.1783447265625
1610538874.509911,63300,0.2197265625
1610538937.7195048,63400,0.188232421875
1610539001.0018806,63500,0.2080078125
1610539064.4153366,63600,0.2205810546875
1610539127.738362,63700,0.20361328125
1610539190.7905285,63800,0.1832275390625
1610539253.9664583,63900,0.205322265625
1610539317.1801825,64000,0.2078857421875
1610539380.205045,64100,0.1986083984375
1610539443.308369,64200,0.205810546875
1610539506.4411697,64300,0.1903076171875
1610539569.534452,64400,0.1998291015625
1610539632.864174,64500,0.18701171875
1610539696.2469654,64600,0.1812744140625
1610539759.6129777,64700,0.2000732421875
1610539822.7578537,64800,0.2135009765625
1610539886.0030959,64900,0.2037353515625
1610539976.6944523,65000,0.21044921875
1610540065.1524274,65100,0.2003173828125
1610540128.6443107,65200,0.188720703125
1610540191.7697556,65300,0.19873046875
1610540254.9182465,65400,0.193359375
1610540318.0493116,65500,0.1749267578125
1610540381.070552,65600,0.1951904296875
1610540444.5842986,65700,0.1881103515625
1610540507.8852985,65800,0.17822265625
1610540571.0798712,65900,0.204833984375
1610540634.033508,66000,0.20361328125
1610540697.064448,66100,0.20751953125
1610540760.4756596,66200,0.2020263671875
1610540823.8127582,66300,0.188232421875
